id,neo4j_id
MS4A10,624861
ZMYM6,624862
DEFB126,624863
TMEM205,624866
CCDC159,624867
LPPR2,624868
NDUFA3,624872
TMEM168,624874
CHCHD5,624876
OR5A1,624877
OR4D6,624878
OR51D1,624879
METRN,624880
OR4D10,624881
RGPD8,624883
FUS,624884
SYT3,624887
NRG2,624888
C19orf81,624889
C6orf62,624890
KRT32,624891
INTS8,624892
SHC3,624893
CCDC50,624894
WAPL,624895
OFCC1,624896
BORCS6,624897
CDIN1,624898
TMEM255A,624899
COLCA1,624900
PYM1,624901
FAM169BP,624902
JPT2,624903
TMSB4XP1,624904
LBX2-AS1,624905
MROH2B,624906
DOCK8-AS1,624907
UBE2E4P,624908
ZNF527,624910
HKR1,624911
CNGA2,624912
C11orf57,624913
PIH1D2,624914
SVBP,624915
DCTPP1,624917
ZNF771,624923
ANKRD65,624927
TMEM88B,624928
HS3ST6,624929
VWA1,624930
LRRC16B,624932
OR6K2,624946
MMS19,624951
IQCF5,624953
IQCF1,624954
IQCF2,624955
CHRFAM7A,624958
TMEM191B,624960
UHRF1BP1L,624966
ZNF763,624967
LAMTOR3,624972
SPSB4,624974
PMS1,624978
OSGEPL1,624979
LRMP,624982
THTPA,624987
S100G,624991
ABCB7,624997
TMEM14DP,624998
TMEM14EP,624999
OR10R2,625003
OR10K1,625004
ZNF571,625007
ZNF540,625008
LCE4A,625009
C1orf68,625010
NIPAL2,625014
PIWIL2,625015
C2orf27A,625016
PHYHIP,625017
VPS13B,625018
SLC30A6,625020
MRPL30,625021
MITD1,625022
LIPT1,625023
INTS12,625026
GSTCD,625027
NDUFC2,625028
NDUFC2-KCTD14,625029
SLC35E1,625031
CHERP,625032
ICT1,625034
PLK5,625036
C11orf40,625039
OR52I2,625040
OR52I1,625041
ADAM18,625043
TCEB3CL,625046
TRIM69,625053
ARHGAP11A,625055
OR1C1,625060
ETV3L,625062
HERC5,625063
DUS2,625064
TRAV20,625065
TRAV13-2,625066
TRAV38-2DV8,625067
TRBV24-1,625068
TRBV3-1,625069
XXBAC-BPG246D15.9,625070
FAM71F2,625073
MYL6B,625074
MYL6,625075
FATE1,625077
PRRG3,625078
ZNF284,625079
ZNF223,625080
ZNF224,625081
MRPL35,625083
GUCA2A,625084
RABL2A,625085
SYT9,625088
C1orf162,625090
ZNF556,625091
TAS2R16,625094
TRPV3,625095
OR2T34,625096
OR2T29,625097
OR2T10,625098
ZNF442,625102
ZNF443,625103
TAS2R42,625107
TMEM151B,625108
TSPYL6,625110
LAS1L,625111
MAGEA2,625112
CTAG2,625113
MAGEA2B,625114
INO80B,625115
NFRKB,625116
PASD1,625117
DEFB125,625118
ALYREF,625119
POLD4,625120
CTAG1B,625121
ANKRD20A2,625122
PLK3,625123
ZSCAN4,625124
CCNB1IP1,625125
RAB2B,625126
MAGEA3,625127
CCT7,625128
GPC2,625129
CHMP4A,625130
CSAG3,625131
PDCD2,625132
GTF2H2,625133
C7orf43,625134
TERB1,625135
SHLD1,625136
MAJIN,625137
CENPX,625138
SLF1,625139
SHLD2,625140
SLF2,625141
CENPS,625142
TERC,625143
SHLD3,625144
LRRC72,625148
ZFP92,625154
STS,625155
VMA21,625156
RAB40A,625157
FDX2,625158
HAUS5,625161
RBM42,625162
GNG3,625179
GTF2H2C,625180
PDE1B,625181
C20orf202,625185
SAMD10,625191
PRPF6,625192
MTMR1,625198
FTSJ1,625199
NBPF11,625201
TRO,625232
PPAP2C,625233
PFKFB1,625234
ZNF215,625236
OR2D2,625237
ARFGAP1,625238
ZNF721,625240
PIGG,625241
KIAA2022,625262
C17orf51,625274
ABTB2,625280
ZNF836,625282
ZNF616,625283
ZNF841,625284
WTIP,625289
RPL39,625290
UBA2,625291
DNAJC17,625296
TMEM106A,625298
ASIC5,625338
SPANXN2,625340
MDP1,625341
TSSK4,625342
NEDD8,625343
NEDD8-MDP1,625344
TM9SF1,625345
GTF2E1,625347
RABL3,625348
PSMB2,625356
KIAA0319L,625357
ZNF674,625359
GGPS1,625360
NLRP9,625367
B3GNT6,625368
TVP23C-CDRT4,625369
ACKR2,625370
OXSR1,625374
A4GNT,625375
LOC650293,625378
USP17L5,625379
HNRNPUL2,625380
LRRN4CL,625381
C4orf51,625383
RARRES3,625384
HMX1,625385
GPHA2,625386
ATG2A,625387
C11orf85,625388
TCEAL4,625389
ASB15,625395
TCF24,625396
PTPRQ,625397
MRLN,625398
MTARC2,625399
LINC00845,625400
LINC02294,625401
LINC00871,625402
LINC02303,625403
CCDC196,625404
LINC01928,625405
LINC01443,625406
HAO2-IT1,625407
LINC01758,625408
LINC01738,625409
RNF186-AS1,625410
AKR7L,625411
ACTG1P25,625412
LINC00494,625413
GSTT3P,625414
LINC01291,625415
LINC01833,625416
LINC01954,625417
LINC01874,625418
LINC01886,625419
MROH2A,625420
IGF2BP2-AS1,625421
LINC01099,625422
LINC01060,625423
LINC01020,625424
ASS1P9,625425
TRPC7-AS1,625426
MARCOL,625427
LOC102725019,625428
LINC02535,625429
LINC02524,625430
CYP3A51P,625431
PMS2P12,625432
SMIM18,625433
DLGAP2-AS1,625434
LOC101927023,625435
LOC105377924,625436
LOC105371485,625437
LOC105370401,625438
LOC100505985,625439
LOC105373347,625440
C3ORF85,625441
LOC101929420,625442
C9ORF92,625443
CTD-3080P12.3,625444
C11ORF86,625445
LOC101927136,625446
LOC100130691,625447
LGALS16,625450
OR4F17,625452
TAF1B,625453
THUMPD1,625454
SPINK9,625455
C8orf76,625456
PSMB1,625457
ZP2,625458
TNK1,625465
TGM1,625466
MAGEB10,625470
TCEB3B,625471
ZNF81,625472
TEKT4,625473
WDR44,625474
TCEB3C,625475
SCML2,625476
TAS2R41,625477
ZNF862,625478
C12orf40,625479
ZMYM1,625480
ZNF225,625481
MRPL16,625482
USP54,625483
WDR5B,625484
ZBTB14,625485
FMC1,625487
ZNF57,625490
ZNF320,625491
FIGF,625495
PIR,625496
KLC4,625498
MRPL2,625499
POF1B,625505
PDZD9,625506
C16orf52,625507
UQCRC2,625508
C1orf112,625510
METTL18,625511
TIMM9,625512
BRCC3,625513
MTCP1,625514
PCP4L1,625522
TOMM40L,625523
FAM90A1,625525
TSSK3,625526
MCMDC2,625529
BRPF1,625530
MATCAP1,625531
TMEM130,625538
FOXD4L6,625541
GOLGA6L1,625542
PSG1,625543
PSG6,625544
CNTNAP3B,625545
RABL2B,625546
HNRNPCL1,625547
PRAMEF11,625548
PRAMEF2,625549
SPATS2,625550
TPBGL,625551
PSG7,625552
PRAMEF4,625553
OR52N4,625554
PRAMEF1,625555
SLC25A31,625558
OR4D11,625560
LCE6A,625565
LELP1,625567
SERPINB3,625568
ZNF587B,625569
ZNF587,625570
ZNF552,625571
SERPINB4,625572
MIR10A,625578
C9orf84,625584
KBTBD13,625585
MTFMT,625586
UBAP1L,625587
NSA2,625588
GFM2,625589
CLPB,625592
DZIP1,625594
LGALS7,625595
ZNF526,625597
XG,625605
DTX2,625606
UPK3B,625607
OR7E24,625608
TTC4,625610
COMMD5,625611
SAMD13,625612
SYNGR4,625613
TMEM143,625614
POTEE,625616
TRIM62,625617
LOC81691,625619
ERI2,625620
APPBP2,625622
TMLHE,625623
ARMCX4,625624
ZNF286B,625625
AIM1,625627
SLC25A36,625628
LUZP6,625629
ZNF233,625631
GYG2,625632
ZNF227,625633
ZNF221,625634
PPP1R37,625635
INTS1,625636
RPRD1B,625637
GEMIN7,625638
DCAF6,625642
VCPIP1,625643
AKIRIN1,625644
MYL11,625645
RPL7P3,625646
C10ORF71,625647
C8ORF22,625648
AC013461.1,625649
CH17-472G23.4,625650
FAM86B2,625652
C10orf120,625653
ISY1,625654
TMEM225,625659
RUSC2,625660
OR8D4,625661
OR4D5,625662
OR6T1,625663
FAM81B,625664
TMPRSS11D,625666
NKIRAS2,625667
VSTM5,625670
ATP6V1H,625671
MED17,625672
RGS20,625673
SPATA3,625675
IKBIP,625677
ZNF510,625678
TXNRD3NB,625680
TXNRD3,625681
ZSWIM5,625683
YIPF7,625685
TMEM221,625688
NXNL1,625689
ATL3,625690
DEFB104B,625691
DEFB104A,625692
CCDC169-SOHLH2,625693
CCDC169,625694
FAM25G,625695
FAM25C,625696
SPAG11B,625697
TMEM33,625698
CDR1,625700
CDAN1,625701
ANGEL2,625702
PIGN,625704
KIAA1468,625705
ZC3H6,625706
KRT16,625708
METTL20,625709
KIAA0226L,625713
NMNAT1,625715
TDP2,625716
FIRRM,625717
TRIM43B,625721
INPP4A,625722
VCX3A,625723
CFC1B,625724
NBPF1,625726
SLC35C2,625727
C8orf44,625728
MINA,625732
OR1N2,625733
OR1N1,625734
OR1L8,625735
EFHB,625736
TMPRSS11B,625738
NETO2,625739
CRABP2,625741
CEP152,625742
NES,625743
TRAPPC2,625744
RAB9A,625745
SELV,625747
EID2,625748
TIMM50,625749
APOOL,625751
SATL1,625752
SPANXD,625755
OR2V2,625756
OR2V1,625757
PLA2G16,625760
KLHL28,625761
FAM179B,625762
MID2,625764
FOXB2,625765
TEX13B,625766
SAP18,625767
MSS51,625773
RUBCNL,625774
TMPRSS7,625778
OR8B12,625779
PSMC4,625781
ZNF546,625782
ZNF382,625784
ZNF461,625785
ADAM20,625788
GPR150,625789
ERVS71-1,625790
ZFP28,625792
MARCH6,625793
ZNF667,625794
NAA35,625795
SPINT3,625797
WFDC6,625798
CPA4,625799
WFDC8,625800
GOLGA6B,625801
KCTD14,625802
CT47B1,625804
CCDC13,625805
WDR38,625807
RPL35,625808
DMRTC1,625810
DMRTC1B,625811
CEP135,625812
KRTAP26-1,625813
KRTAP25-1,625814
KRTAP24-1,625815
KRTAP27-1,625816
RPL26,625817
SYT15,625818
KRTAP23-1,625819
CPNE9,625821
RBFA,625823
CMTM4,625825
KTI12,625826
OR52L1,625827
OR56A5,625828
BTF3L4,625829
TXNDC12,625830
MSANTD3-TMEFF1,625831
OR56A3,625832
MSANTD3,625833
NOL8,625834
BMX,625836
ZNF85,625840
GTF3C3,625841
CCDC150,625842
C2orf66,625843
PADI2,625844
EXTL2,625845
SLC30A7,625846
VWA3A,625847
FRRS1,625848
TMEM62,625849
LYSMD1,625851
ANXA7,625852
ZNF506,625853
TNFAIP8L2-SCNM1,625854
ZNF253,625855
NAP1L2,625857
FNDC7,625860
PRPF38B,625861
DNTTIP1,625863
WFDC3,625864
METTL22,625865
AARSD1,625866
EDF1,625867
TRIR,625869
CYP2B7P,625870
SLX4IP,625871
ATP1B4,625873
DRP2,625874
PUS7L,625875
PRDX4,625879
DUSP21,625880
NDUFB5,625885
MRPL47,625886
C11orf1,625888
FDXACB1,625889
DARS1,625890
DIPK1A,625891
EEIG2,625892
MAPK13,625895
FOXD4L4,625896
FAM162B,625898
C15orf43,625899
PPEF1,625900
OR2L2,625902
OR2L5,625903
OR2L3,625904
GABRR3,625905
PPIAL4A,625907
C9orf41,625908
SENP5,625911
VTI1B,625912
PANX3,625914
OR8A1,625915
KPNA5,625917
ZUFSP,625918
SELT,625919
MOSMO,625922
PLPPR5,625923
ZFP62,625925
CCDC79,625926
GPR89A,625927
MED6,625930
CUZD1,625931
PCDHB11,625933
DZIP1L,625934
THAP8,625935
COLGALT2,625936
ENTPD1-AS1,625937
FENDRR,625938
LASP1NB,625939
HOXB-AS1,625940
MBNL1-AS1,625941
HHIP-AS1,625942
PGM5P3-AS1,625943
NOX1,625945
BTBD8,625949
FAM50A,625950
KMT2C,625951
CYBC1,625952
CFAP97,625953
ZSCAN26,625954
ERMARD,625955
DENND11,625956
TMEM268,625957
DYRK4,625959
HMCES,625961
SANBR,625962
KPRP,625964
ERBIN,625965
LPAL2,625966
TARSL2,625968
VSIG10,625971
LONRF3,625974
MAGEA1,625975
XAGE3,625976
AMBN,625979
FLACC1,625982
ODAD4,625983
RNU6-87P,625984
RP11-178L8,625985
RNU6-1057P,625986
ERVE-1,625987
GRASLND,625988
RNU6-670P,625989
RPS12P7,625990
ANKRD61,625991
TDH,625992
OR4F5,625994
NBPF15,625996
PPIAL4E,625997
OR8G2,625998
RIBC1,626000
HSPA14,626001
CDNF,626002
MAGEA8,626004
DNAJC2,626005
PRAMEF5,626007
POTEF,626008
CPSF7,626009
ARL5A,626012
TSG101,626014
TLE2,626016
TLE6,626017
KRBA2,626019
FAM126B,626020
NDUFB3,626021
AGFG1,626022
ARPC4-TTLL3,626025
ANKZF1,626027
RHOXF1,626028
MTMR14,626030
CNOT10,626032
RLF,626036
OR5C1,626039
PMP2,626047
FABP9,626048
PCDHB7,626049
PCDHB8,626050
PCDHB16,626051
PCDHB9,626052
PCDHB10,626053
TAS1R3,626054
GPR82,626056
GPR119,626057
SELENOW,626058
MT-ND1,626059
MT-ND2,626060
LOC154761,626061
MIA2,626063
C1orf27,626066
TIGAR,626067
TRIM60,626071
NBPF10,626072
PTGES3L,626074
PTGES3L-AARSD1,626075
EMC1,626076
MRTO4,626077
PCDHA1,626078
CKLF-CMTM1,626080
HIST2H2AA3,626081
HIST2H2AA4,626082
HIST2H3A,626083
HIST2H3C,626084
HIST2H4B,626085
HIST2H4A,626086
KIAA0355,626088
C2orf71,626093
BCAS2,626095
CEP350,626096
ZNF133,626103
IMP4,626104
CCDC115,626105
MRPS25,626108
OR52E8,626110
OR52E4,626111
OR52E6,626112
EIF4E1B,626114
SNCB,626115
RAB33B,626117
RAB43,626120
HOOK3,626121
TRAPPC14,626122
OR10T2,626124
HAPLN2,626125
GPATCH4,626126
OR10K2,626127
SLC6A16,626129
ATP6V1D,626130
FXYD6P3,626131
SLC25A6,626132
HIAT1,626134
G3BP2,626139
PRH1,626141
SSX7,626144
ZCCHC18,626145
IL1RAPL2,626146
TEX13A,626147
SLC25A53,626148
H2BFM,626149
FAM199X,626150
H2BFWT,626151
TMSB15B,626153
ITLN2,626154
SPANXC,626155
LAGE3,626157
FTHL17,626159
ARSF,626160
CAPN6,626162
OR10G7,626163
OR10G8,626164
OR10G9,626165
OR10G4,626166
ZNF564,626169
ZNF709,626170
CXorf49,626172
CXorf49B,626173
OR1L6,626174
OR1L4,626175
ARHGAP36,626176
OR13H1,626180
KLHL7,626181
ZNF711,626183
C1orf158,626184
PRAMEF12,626185
ITIH6,626186
DYNLT3,626189
RAB9B,626191
OCRL,626193
NEK9,626196
SHTN1,626197
SYT14P1,626198
MAGEE2,626202
METTL14,626207
TSHB,626208
TRIM16L,626210
PRAMEF20,626212
GOLGA6L10,626214
RPS3A,626216
TTC37,626217
ARSK,626218
FOXD4L5,626222
COLGALT1,626223
UTS2B,626224
RP11-574M7.1,626225
C4ORF32,626226
EFL1,626228
ENTR1,626229
HYCC1,626230
MINDY3,626231
CLECL1P,626232
SNORA30,626233
MIR155,626234
LHFPL7,626235
C1orf50,626237
LOC100129924,626238
HENMT1,626240
ZNF2,626241
NDUFB2,626244
AVPI1,626245
MARVELD1,626246
SPG21,626248
NOP2,626249
IFFO1,626250
RNF121,626251
ARPC4,626254
ANKRD52,626255
OR13A1,626257
MRS2,626258
FBXW10,626259
MAGEA4,626260
GABRQ,626261
ZNF658,626264
ZNF567,626265
CCDC22,626266
VCX3B,626267
GAGE12J,626268
GAGE13,626269
VCX2,626270
SRGAP2B,626272
FAM72D,626273
FAM86B1,626274
GAGE12G,626275
SSX1,626277
ZNF720,626278
GAGE2E,626279
GAGE2B,626280
KIAA0226,626281
GAGE2C,626282
GAGE2D,626283
OR6K3,626284
FYTTD1,626285
AHSA1,626287
GLIPR1L1,626288
CHCHD6,626289
PVRL4,626290
CCDC86,626292
ZNF75D,626294
RAB40AL,626295
CT47A7,626297
MRPL51,626302
NCAPD2,626303
PPP1R27,626304
SELENON,626305
CAVIN4,626306
PROB1,626307
RP11-451G4.2,626308
GATSL2,626311
WWC3,626314
OR6M1,626320
CTAGE5,626322
ZNF614,626324
ZNF432,626325
ENOX2,626326
PLA2G2C,626327
OR4Q3,626329
OR11H2,626330
RBP2,626331
OR1G1,626332
OR4M1,626333
DNHD1,626334
ZNF135,626335
CLCC1,626339
PAIP1,626343
CT47A12,626345
CT47A9,626346
CT47A8,626347
SLPI,626349
TMEM138,626350
SEMG2,626351
ZNF544,626357
VIPAS39,626359
MIR497,626360
MIR373,626361
MIR498,626362
MIR564,626363
MIR93,626364
MIRLET7F1,626365
MIR181A2,626366
GOLGA6L9,626369
OR6C75,626370
OR6C65,626371
OR51B6,626373
OR51B2,626374
PRPF38A,626377
DYNC2I2,626389
ATAD1,626395
MORF4L2,626403
GJC2,626404
KRTAP1-4,626405
SEPTIN8,626406
PPP4R3A,626407
KRTAP21-3,626410
ZNF138,626411
OR51B4,626413
ARAF,626414
SLC25A23,626416
SLC25A41,626417
OIP5,626419
CFAP91,626420
ITPRID1,626421
ZNF793,626425
SUGT1,626427
KRTAP19-5,626428
KRTAP19-4,626429
KRTAP19-3,626430
KRTAP19-2,626431
KRTAP19-1,626432
KRTAP19-6,626433
PPP2R3B,626437
PRSS44,626438
AC096949.1,626439
RP11-415I12.2,626441
ESX1,626443
CXorf56,626444
UBE2A,626445
TESK1,626446
NKRF,626447
LGALS13,626449
ZNF30,626450
SHD,626460
ACRC,626461
SERINC4,626466
WFDC10A,626470
WFDC9,626471
OR2T27,626473
OR2T35,626476
OR14I1,626477
WFDC11,626478
OR2T11,626479
GUF1,626481
ZNF845,626482
NRK,626487
DEFB124,626491
SUPT20HL1,626492
KIZ,626493
NPY4R,626494
CCNYL1,626500
C19orf25,626508
PCSK4,626509
RAB42,626510
CNTD1,626511
MRPL40,626517
HES6,626518
OR4N2,626523
MZT2B,626525
IGHV3-11,626534
IGHV4-34,626535
IGHV1-69,626536
IGHV3-23,626537
IGHV1-2,626538
IGHV2-5,626539
IGHV3-33,626540
IGHV3-7,626541
IGHV2-70,626542
IGHG2,626543
IGHV4-59,626544
IGHV3-30,626545
IGHV4-39,626546
IGHV3-53,626547
IGHV3-48,626548
IGHV3-13,626549
IGHV1-46,626550
IGLV3-25,626551
IGLV2-14,626552
IGLV1-44,626553
IGLV1-47,626554
IGLV7-43,626555
IGLV1-51,626556
IGLV3-27,626557
IGLV3-19,626558
IGLV2-8,626559
IGLV2-23,626560
IGLV1-40,626561
IGLC3,626562
IGLV3-21,626563
IGLV2-11,626564
IGLV3-1,626565
IGLC2,626566
IGLV6-57,626567
IGKV2D-30,626568
IGKV2D-40,626569
IGKV1D-16,626570
IGKV1-16,626571
IGKV2-28,626572
IGKV3-20,626573
IGKV2D-28,626574
IGKV4-1,626575
IGKV1-33,626576
IGKV1-39,626577
IGKV5-2,626578
IGKV3D-20,626579
IGKV1-12,626580
IGKV1D-33,626581
IGKV1D-12,626582
IGKV3-11,626583
IGKV1-5,626584
IGKV1D-39,626585
IGKV1-17,626586
IGKV3-15,626587
IGKV2-30,626588
SNAP29,626590
ZNF430,626592
CUL4B,626593
PPIAL4C,626596
LIMS3L,626597
GRIPAP1,626599
PCNX4,626600
SHOC1,626601
DYNC2I1,626602
CCDC198,626603
VWA8,626604
AOPEP,626605
GALNT17,626606
LINC01515,626607
MIR100HG,626608
RMST,626609
SMIM2-AS1,626610
FYB2,626611
THRB-AS1,626612
LINC-PINT,626613
PUM3,626614
DANT2,626615
C4ORF50,626616
METTL27,626618
VPS29,626621
OR2T33,626630
ZNF570,626631
ZNF569,626632
ILF2,626634
OR1A1,626636
ABCF3,626639
OR1A2,626640
KRT83,626642
COG7,626643
CBWD6,626645
FRG2,626647
OR6C3,626649
OR6C1,626650
MSL3,626658
EPOP,626659
HIKESHI,626661
GPN3,626663
RASA4,626664
DUSP29,626665
RASA4B,626666
MS4A8,626667
LINC00261,626668
FAR2P2,626669
SPAG11A,626671
ARSH,626673
CHIC1,626674
BHLHB9,626675
SMIM6,626676
RP11-460G11.2,626677
C1ORF168,626678
FGD1,626682
VSIG1,626683
USP27X,626684
PSMD10,626685
SAGE1,626686
TSR2,626687
TIMM44,626688
CT45A6,626689
CA5B,626690
C16orf58,626691
POMK,626694
DENND10,626695
RIMOC1,626696
RABL6,626697
ZNF93,626699
MOXD2P,626705
DCANP1,626707
ZNF606,626711
C19orf18,626712
ZSCAN1,626713
CCDC74B,626716
NXT2,626720
KRT26,626722
ODAPH,626723
CIMAP1B,626724
ASCL5,626725
SPATA31F3,626726
FOXD4,626728
ZNF562,626731
OR4F3,626745
CSTF2,626748
TPT1P8,626749
RRP36,626755
PIP,626757
BIRC8,626758
VN1R4,626759
VN1R2,626760
ZNF677,626761
OR5AC2,626764
CXCL17,626767
SPRR3,626768
SPRR1A,626769
SPRR1B,626770
LCN10,626771
LCN6,626772
HEXDC,626775
C17orf62,626776
ZNF586,626782
ZNF776,626783
FAM120C,626785
FHIP1A,626788
IGFL3,626791
BMT2,626793
VBP1,626795
PDZD4,626796
ZNF843,626797
EIPR1,626798
GPRASP2,626800
TCEAL8,626801
TCEAL3,626802
RPL36A-HNRNPH2,626803
RPL36A,626804
GPRASP1,626805
PLBD2,626807
TRPC2,626808
MIR543,626812
MIR217,626813
MIR188,626814
ODAD2,626816
CFAP53,626817
KAT14,626821
LINC00511,626822
NOTCH2NL,626824
PGBD3,626827
NGFRAP1,626828
WBP5,626829
MEST,626830
TCEAL7,626831
AKAP4,626832
RBMXL3,626836
PATE4,626837
LRCH2,626838
OR1J2,626850
OR1J4,626851
MBLAC2,626854
POLR3G,626855
ACRV1,626862
TRIM49C,626864
FAM127A,626870
ARFIP2,626875
CEP83,626882
ATP5F1B,626883
KIF28P,626884
USF3,626885
MT-ATP6,626886
IFIT6P,626887
WTAPP1,626888
PTP4A2P2,626889
DDX11L9,626890
SMG1P2,626891
DDX11L10,626892
MIR1199,626893
DDX11L1,626894
DDX11L2,626895
SPATA20P1,626896
MTND5P24,626897
PPBPP2,626898
LRRC37A15P,626899
GOLGA5P1,626900
ISCA1P1,626901
GSTA6P,626902
TREML3P,626903
COX6B1P4,626904
NCBP2L,626905
RBBP8P1,626906
E2F6P4,626907
VDAC1P6,626908
C2ORF88,626909
C9ORF78,626910
AP000769.1,626911
FO538757.2,626912
RP11-1180F24.1,626913
RP11-578F21.9,626914
C7ORF73,626915
RP11-632K20.7,626916
ABC13-47656900H15.1,626917
C6ORF25,626918
RP3-370M22.8,626919
C9ORF84,626920
AC017035.2,626921
LOC100910990,626922
RGD1565355,626923
AABR07002870.2,626924
LOC100912564,626925
FAM92A,626926
NEWGENE_619861,626927
AABR07054370.1,626928
AABR07071000.1,626929
AABR07028769.1,626930
MCART1,626931
AC141102.1,626932
LOC108348082,626933
LOC100361087,626934
RNF11L1,626935
RGD1309350,626936
CHMP4BL1,626937
ZFP180,626938
AABR07024203.2,626939
SLC66A2,626941
RPL36AL,626946
DEFB110,626947
LHFPL1,626950
PRAMEF15,626955
PRAMEF9,626956
ZNF426,626960
ZNF121,626961
ARHGEF35,626965
LOC728392,626968
NBPF9,626970
DEFB133,626975
DEFB114,626976
DEFB113,626977
MYRF,626987
CFAP418,626988
ZNF154,626994
ZNF551,626995
ZNF671,626996
P2RY4,627000
AGAP4,627008
POTEB,627015
ZNF780B,627017
TMEM39B,627022
LCN15,627034
GPRIN2,627040
S100A16,627042
SLC25A14,627044
KRT10,627045
TMEM99,627046
MCRIP1,627054
POMGNT2,627055
FASTKD1,627059
ZNF705D,627070
OR1L3,627076
OR7D4,627080
ANKS4B,627084
MAGEA6,627086
SYCP2,627087
BCCIP,627088
PMS2P1,627089
BRME1,627090
DDX11L8,627091
SGO1,627092
H3-4,627093
ABRAXAS1,627094
CENPC,627095
MEI4,627096
MRNIP,627097
KNL1,627098
MEIOC,627099
FAAP100,627100
HDGFL2,627101
CHMP4BP1,627102
MRGBP,627103
DDX12P,627104
MARCHF6-DT,627105
SPDL1,627106
PMS2P5,627107
PMS2P3,627108
GCNA,627109
MICU2,627117
NOL3,627119
FAM168B,627125
ANKRD35,627136
SDHAF1,627145
ALKBH6,627146
PPIG,627151
KRTAP1-5,627163
C2orf78,627164
DUSP11,627166
ZNF718,627168
ZNF595,627169
MIR483,627172
MIR138-1,627173
MIR548D1,627174
TAS2R39,627178
ZNF449,627187
BORCS8-MEF2B,627188
LINC03056,627192
AOC4P,627193
ANKRD20A11P,627194
LINC02237,627195
ENSG00000225655,627196
TP53TG3C,627199
TP53TG3B,627200
MCIDAS,627201
FAAP20,627202
PRIMPOL,627203
EXO5,627204
TIMM8A,627208
TAF7L,627209
FOXR1,627212
ANKRD20A4,627223
VASH2,627224
PLEKHB2,627225
PCDHB5,627235
DNAI4,627238
PCDH11Y,627251
NDC1,627252
NUP58,627253
NUP42,627254
ZBED1,627255
POU2AF3,627261
METTL1,627265
METTL21B,627266
ACTRT1,627276
WASH1,627278
CCDC84,627282
CMTR2,627284
OR10S1,627286
URM1,627288
CERCAM,627289
NBPF6,627294
ODF2,627295
POU6F1,627297
OR2AP1,627298
ZFYVE27,627300
PIANP,627301
TAFA2,627302
ATP5MK,627306
MRPS36,627308
PRXL2A,627309
BRINP2,627315
CENPU,627316
MIR511,627317
RP11-958J22,627318
MTATP6P15,627319
MTND1P36,627320
MTCO2P15,627321
MTCO1P15,627322
MTND2P26,627323
RNU6-1088P,627324
LINC00463,627325
LINC00457,627326
LINC00458,627327
LOXL1-AS1,627328
RPL18P11,627329
GOLGA6GP,627330
TEDC2-AS1,627331
HNRNPA1L3,627332
PIMREG,627333
CTD-2532D12,627334
SNHG22,627335
CSNK1G2-AS1,627336
C19orf48P,627337
PLA2G4C-AS1,627338
SLC6A17-AS1,627339
MIR137,627340
ST3GAL3-AS1,627341
RP4-781K5,627342
CAPZA1P2,627343
LINC00994,627344
PRICKLE2-AS3,627345
PRICKLE2-AS1,627346
PCAT4,627347
EGFLAM-AS4,627348
LINC02997,627349
LINC02932,627350
VXN,627351
LINC03062,627352
USP17L7,627356
PCDHB12,627357
ZNF26,627358
REXO1L1P,627359
PLET1,627360
SCART1,627361
CYP2G1P,627362
RPS26P11,627363
SPATA31A7,627364
AGAP10P,627365
TATDN1P1,627366
DBF4P1,627367
RPL13AP6,627368
TIMM17BP1,627369
OLA1P3,627370
CTAGE3P,627371
TRAV14DV4,627372
SRMP2,627373
CHEK2P2,627374
WHAMMP3,627375
GOLGA8EP,627376
GOLGA8R,627377
GOLGA8K,627378
CSNK1A1P1,627379
RPS3AP47,627380
GOLGA2P11,627381
ENO1P2,627382
NPIPB11,627383
NPIPB4,627384
SUB1P3,627385
ADAM3B,627386
P2RX5-TAX1BP3,627387
TBC1D3I,627388
HMGB1P24,627389
SH3GL1P3,627390
DYNAP,627391
ZNF833P,627392
KIR3DX1,627393
SLC25A6P3,627394
MROH7,627395
CFAP74,627396
GNRHR2,627397
ANKRD36BP1,627398
MORF4L1P1,627399
TMEM78,627400
BTF3P9,627401
MTND5P19,627402
ZNF670-ZNF695,627403
ANKEF1,627404
MTCO1P1,627405
LLPHP2,627406
MTND5P1,627407
CRYBB2P1,627408
ABHD17AP4,627409
EIF4HP2,627410
VDAC1P13,627411
PABPC1P2,627412
PSMA2P3,627413
DUX4L26,627414
RPS15P5,627415
NDUFB1P1,627416
NUP210P3,627417
FOXL2NB,627418
PSMD10P2,627419
USP17L6P,627420
USP17L20,627421
USP17L22,627422
USP17L11,627423
RPL7AP30,627424
GTF2IP12,627425
DUX4L7,627426
CBX3P3,627427
CIR1P1,627428
POM121L6P,627429
HLA-L,627430
HLA-V,627431
RPSAP43,627432
GTF2IP7,627433
TRBV6-2,627434
CTAGE6,627435
TCAF2,627436
RPL35P6,627437
FAM90A12P,627438
FAM90A24P,627439
FAM90A4P,627440
RPL10AP2,627441
REXO1L8P,627442
REXO1L6P,627443
SPATA31A6,627444
PGM5P2,627445
SPATA31A1,627446
ASS1P12,627447
BOLA3P4,627448
SPATA31A5,627449
ADGRF5P1,627450
RPL18AP15,627451
NPM1P34,627452
GYG2P1,627453
SULT1C2P1,627454
